pubDate,title,description
2025-12-03 16:41:00,송경택 서울시의원 “대장동 항소 포기… 국가가 정의를 버린 사건” 강...,"이날 기자회견은 ‘청년 서울시의원 이재명 정권 규탄’이라는 기차 하에 부동산 정책 실패와 전세대란, 고금리·고환율·고물가 ‘3고’ 경제 위기, 대장동 비리와 항소 포기 비판 등 세 가지 주제를 중심으로 진행됐으며... "
2025-12-03 16:40:00,미래에셋자산운용 신한은행 KB국민카드 外(금융 레이더),"2일 서울시 중구 동대문디자인플라자(DDP)에서 '2025 하나 ESG 더블임팩트 매칭펀드'의 성과를 공유하고... 이벤트는 'TIGER 코리아배당다우존스 ETF(0052D0)', 'TIGER 은행고배당플러스TOP10 ETF(466940)', 'TIGER 리츠부동산인프라... "
2025-12-03 16:34:00,"KB국민은행, '자립준비청년 지원 프로그램' 성과공유회 개최…신한은행...","단, 부동산 임대·공급업 등 일부 업종은 제외되며, 일정 신용등급 이상이고 최근 6개월 내 원리금 연체... 3일 서울시 송파구 한국인터넷진흥원 서울청사에서 열린 '스미싱 피해 예방 및 대응강화를 위한 업무 협약식'에... "
2025-12-03 16:34:00,서울시–내집스캔 '부동산 안전도 리포트' 폭발적 수요로 조기 종료··...,| 스마트에프엔 = 정민석 기자 | 서울시와 내집스캔이 협업해 지난 10월24일부터 선보인 안전도 분석 리포트... 예산이 예상보다 훨씬 빨리 소진되면서 '서울시가 최초로 도입한 리스크 사전검증 서비스'라는 평가와 함께 높은... 
2025-12-03 16:29:00,&quot;주택공급 민간이 주도해야...주거사다리 비아파트 위축 안돼&quot;,정부가 9·7 부동산 대책 등을 통해 공공 주도의 주택 공급을 공언하고 있는 상황에서 주택 공급 확대를... 실제로 김 실장이 국토교통부 주택공급실적 통계를 분석한 결과 지난해 서울시 기준 인허가는 전체 4만 6000호로... 
2025-12-03 16:22:00,김윤덕·오세훈 18일 만에 비공개 회동…'주택공급' 논의,"KB부동산에 따르면 11월 서울 아파트 매매가격은 전월 대비 1.72% 상승해, 2020년 9월 이후 5년 2개월 만에 최대 폭으로 올랐다. 오 시장은 김 장관에게 서울 신규 주택 공급 활성화를 위한 규제 개선을 요구한 것으로 알려졌다.... "
2025-12-03 16:16:00,"김윤덕·오세훈, 만찬 회동…부동산 정책 논의",민주신문=전주원 기자｜김윤덕 국토교통부 장관과 오세훈 서울시장이 서울 부동산 시장 안정과 도심 주택 공급 확대 방안을 논의하기 위해 다시 만났다. 3일 국토부에 따르면 김 장관과 오시장은 지난 1일 서울 모처에서... 
2025-12-03 16:12:00,"대원, 중림동 398번지 재개발 현설 참여 예고…정비사업 ‘승부수’","그동안 업계를 짓눌러온 미분양 리스크와 침체된 상업용 부동산 시장에서 한발 물러나, 사업성이 높은 서울시 내 재개발·재건축 등 정비사업 비중을 늘려 성장 동력을 다시 확보하겠다는 전략이다. 이번에 대원이 참여... "
2025-12-03 16:03:00,그린벨트 해제는 통할까… 주택공급 ‘기대반 의심반’,정부에선 서울시 극심한 반대에 부딪혔다. 윤석열 정부에선 서초 서리풀지구 등을 그린벨트에서 해제했지만... 서진형 광운대 부동산법무학과 교수는 &quot;그린벨트 해제는 해제 후 실제 공급까지 7~8년이 걸리는 중장기 대책... 
2025-12-03 16:00:00,"김윤덕 장관·오세훈 시장, 18일 만 주택 정책 논의 … 오시장, '노·도·...","당시 서울시는 10·15 부동산 대책 발표 이후 현장에서 즉각적으로 나타난 수요 위축, 정비사업 지연, 과도한 규제에 대한 문제를 상세히 전달했으며, 이번 회동에서도 이러한 현실적 어려움을 다시 강조한 것으로... "
2025-12-03 15:44:00,김윤덕 장관·오세훈 시장 비공개 회동…국토부 &quot;토허제 해제 논의 안 해...,당시 김 장관과 오 시장은 10·15 부동산 대책으로 인한 주택 시장의 부작용 및 추가적인 규제 개선 여지를 두고 향후 논의 필요성에 공감한 바 있다. 이후 국토부와 서울시 실무진은 수시 소통 채널을 구축해 실무협의회... 
2025-12-03 15:28:00,다시 만난 김윤덕·오세훈…국토부 &quot;토허제 해제 논의 안 해&quot;,"김윤덕 국토교통부 장관과 오세훈 서울시장이 다시 만나 서울 부동산 시장 안정과 도심 주택 공급 확대 방안을 논의했다. 3일 국토부 등에 따르면, 김 장관과 오 시장은 지난 1일 서울 모처에서 만찬 회동을 가졌다. 이는... "
2025-12-03 15:20:00,&quot;천안 2억 거래도 소명해라&quot;…부동산 자금출처조사 깐깐해진다,서울시도 지난 8월 부동산 거래신고 위법행위를 1천573건을 적발했다며 국세청에 통보한 증여 의심 사례로 아파트를 8억원에 매수하면서 부친에게 2억원을 차용한 사례를 들었습니다. 그간 관할 지자체나 국세청 등이... 
2025-12-03 15:20:00,김윤덕 장관·오세훈 시장 비공개 회동…‘서울 집값 안정화’ 논의,"KB부동산에 따르면 11월 서울 아파트 매매가격은 전월 대비 1.72% 상승해, 2020년 9월 이후 5년 2개월 만에 최대 폭으로 올랐다. 특히 오 시장은 김 장관에게 서울 신규 주택 공급 활성화를 위한 규제 개선을 요구한 것으로... "
2025-12-03 15:16:00,"강남급 규제에 노도강 '부글'…토허제 해제, 언제·어디까지 풀릴까","토허제 해제 '키'를 쥐고 있는 김윤덕 국토교통부 장관과 오세훈 서울시장의 비공개 만찬이 확인되면서... 한국부동산원에 따르면 노원·도봉구 10월 아파트 매매가격지수는 각각 101.72, 100.76으로 지난해 말 대비 1.49%, 0.59... "
2025-12-03 14:50:00,목동·신정동 재개발 속도… 강서고 인근 4200가구 대단지 조성,서울시와 자치구인 양천구를 중심으로 정비구역 지정과 정비계획 확정을 위한 절차를 밟고 있거나... 김학렬 스마트튜브 부동산연구소장은 “명문 학군과 인접한 목동 지역이라 입지가 굉장히 좋은 사업장”이라며... 
2025-12-03 14:14:00,"후암동 특별계획구역4, ‘전체통합재개발’로 방향…동의율 34% 돌파 입...","서울시가 지난 10월 31일 특별계획구역 지구단위계획 변경(안)을 공람한 가운데, 해당 지역 주민들로 구성된... 나온다.부동산 업계에서는 “통합개발이 가능할 경우 용적률·스카이라인·배치 계획에서 유리해 높은... "
2025-12-03 14:10:00,신규 미리내집 30%만 정책대출…신혼부부 임대주택 '현금 부담',"주택도시기금의 전세금 기준을 벗어났기 때문인데, 서울시 아파트 전세 중위가격을 고려하면 이에 한참 못... 지난 11월 기준 KB부동산 월간 통계에 따르면 지역별 아파트 중위전세가격은 전국이 2억5667만원인데 비해... "
2025-12-03 14:00:00,&quot;외부인 벌금 20만원&quot;...다니던 길에 아파트 짓더니 출입금지시킨 고덕...,3일 부동산 업계에 따르면 고덕동 고덕아르테온 아파트는 최근 단지 내 보행로·공용시설에 대한 외부인... 개방 약속하고 인허가 받은 단지 문제는 출입에 제한을 둔 해당 보행로는 재건축 인허가 당시 서울시에 공공... 
2025-12-03 13:59:00,교통·교육·쇼핑 한 권역에…'올인원 라이프' 주거 선택 기준으로 부상,"KB부동산 월간 선도 아파트(11월 기준)에 따르면 인천에서는 송도국제도시 ‘더샵송도센트럴파크3’가 3.3... 서울시 선도 아파트 1위는 강남구 압구정동 ‘현대14차’(3.3㎡당 2억 381만 원)로, 도보권에 한강공원과... "
2025-12-03 13:12:00,"GRESB, 지속가능투자 행사 개최…ESR켄달스퀘어·코람코 GRESB 리더 어워...","오후 세션에는 부동산 운용과 관련된 지속가능성에 대해 신승애 코람코 ESG담당, 최용한 NH-아문디 ESG... 이어 서울시 정책연구를 담당하는 김경원 서울연구원 박사가 글로벌 ESG규제 동향과 건물 온실가스... "
2025-12-03 13:02:00,[특징주 분석] 대형 공공수주 확보… 한신공영 건설관련주 밸류 회복 국...,"최근 한 달간 한신공영의 주가는 건설 경기 둔화 우려와 부동산 PF 리스크가 잔존하는 가운데 박스권 등락을... 이어, 서울시가 발주한 2,290억 원 규모의 강남역 일대 대심도 빗물배수터널 건설공사까지 따내며 공공 및... "
2025-12-03 13:02:00,"김윤덕 장관·오세훈 시장, 서울 집값 안정 해법 논의...비공개 회동","이번 회동은 지난달 13일 공개 오찬 회동에 이은 것으로 서울시는 10·15 부동산 대책 이후 현장에서 나타난 문제와 규제 개선 필요성을 제기했고, 국토부는 주택 공급 확대와 정책 실행을 위한 협력 방안을 논의했다. 이후... "
2025-12-03 12:47:00,"&quot;오세훈의 지난 4년은 '또다른 윤석열', 즉시 사퇴해야&quot;","오세훈의 부동산 계엄과 개발 독재를 막아달라&quot;라고 호소했다. [감사의 정원] &quot;오 시장, 행정 운영 전반과 비리 의혹에 검증 받아야&quot; ▲ 오세훈 서울시장 사퇴 촉구 오세훈OUT!공동행동 주최로 3일 오전 서울 종로구... "
2025-12-03 12:46:00,"[금융 이모저모] 우리은행, 탄소중립 실천 공로로 기후에너지환경부장...","2일 서울시 중구 동대문디자인플라자(DDP)에서 '2025 하나 ESG 더블임팩트 매칭펀드'의 성과를 공유하고... 조각투자는 부동산, 미술품, 음악저작권 등 실물 자산을 디지털화해 소액 단위로 분할·거래하는 방식으로, 새로운... "
2025-12-03 12:18:00,[특징주 분석] 고속터미널 재개발 기대에... 대성산업 자산가치 수급 탄...,"시장에서는 부동산 보유에 따른 잠재 수혜 기대감이 주가 방향성을 결정짓는 주요 변수로 작용하고 있다는... 서울시와 관련 업계에서 터미널 지하화 및 복합개발 논의가 구체화되면서, 인근에 약 1,000평 규모의 부지를... "
2025-12-03 11:52:00,"김윤덕 장관·오세훈 시장, 18일 만에 회동…서울 집값 안정화 논의","서울시는 10·15 부동산 대책 이후 현장에서 나타난 문제와 규제 개선 필요성을 제기했고, 국토부는 주택 공급 확대와 정책 실행을 위한 협력 방안을 논의했다. 이후 국토부와 서울시 실무진은 수시 소통 채널을 구축해... "
2025-12-03 11:52:00,&quot;우리 단지 지나갈 거면 20만원&quot;…'통행 부담금' 내라는 강동구 아파트,3일 부동산 업계에 따르면 고덕아르테온은 공지를 통해 중앙 보행로를 제외한 단지 전 구역의 외부인 출입을... 하지만 해당 보행로는 재건축 인허가 당시 서울시에 공공 개방을 약속한 곳이다. 아르테온 단지 중앙에서... 
2025-12-03 11:34:00,‘고터 재개발’ 기대에 주가 1000% 폭등한 천일고속… 신세계는?,"서울시는 서울고속버스터미널 부지 복합개발과 관련해 신세계센트럴, 서울고속버스터미널과 사전 협상에... 신세계 주가는 부동산·자동차여객터미널업 부문에 속한 신세계센트럴과 3분기 실적 개선 효과가 맞물리며... "
2025-12-03 11:22:00,"김경진, 연이어 '겹경사' 터졌다...난임 극복 후 쌍둥이 임신+부동산 4채...","빌라는 서울시에 땅이 없기 때문에 결국 새 아파트로 변한다. 느낌적으로 안다. 그 동네의 느낌, 냄새, 뭔가 느껴진다&quot;라며 부동산 전문가 같은 면모를 보여주기도 했다. 한편 김경진과 전수민은 지난 2020년 결혼해 부부의... "
2025-12-03 11:10:00,강남3구 아파트값 10년간 165% 폭등…신고가 속출하며 상승세 지속,"3일 부동산R114 자료에 따르면 2004 ~ 2024년 강남 3구의 가구당 아파트 평균 가격 상승률은 △서초구 331.5... DL이앤씨는 12월, 서울시 서초구 서초동 서초신동아 1, 2차 아파트를 재건축해 짓는 '아크로 드 서초'를... "
2025-12-03 11:04:00,재개발 시공자 입찰제안서에 공사비 변동기준·마감재 규격 의무화,한국부동산원에 따르면 지난해 공사비 검증 건수는 총 36건으로 2019년(3건)보다 12배 증가했다. 공사비 증액에... 국토부·서울시 기준 검토 결과 위반 소지는 없다고 결론 내렸다. 이에 GS건설과 현대산업개발 등의 입찰 참여... 
2025-12-03 10:54:00,&quot;언제 돈 모아 집 사나&quot; 월 100만씩 '줄줄'…서울 빌라·원룸 월세 폭등,서울의 비(非)아파트 임대시장의 월세가 연일 상승세를 기록하는 가운데 서울시가 추진 중인 소규모 오피스텔 규제 완화가 임대시장 공급 확대로 이어질지 주목된다. 3일 한국부동산원에 따르면 10월 서울 연립... 
2025-12-03 10:52:00,서울시 청년의원 '이재명 정권' 규탄 기자회견,"▲서울시 청년의원들이 3일 국회 소통관에서 기자회견을 열고 이재명 정권의 부동산 정책 실패, 경제 위기 관리 부실, 대장동 사태 책임 회피 등을 강력히 규탄하고&quot;민생을 외면한 무능한 정권&quot;이라며 정책 기조 전환과... "
2025-12-03 10:52:00,"[플맨픽-금융] KB국민은행, '자립준비청년 사회정착 지원 프로그램' 성과...","조각투자는 부동산, 미술품, 음악저작권 등 실물 자산을 디지털화해 소액 단위로 분할·거래하는 방식으로... 하나금융, '2025 하나 ESG 더블임팩트 매칭펀드' 데모데이 성료 하나금융그룹(회장 함영주)은 지난 2일 서울시... "
2025-12-03 10:44:00,"‘부의 상징’ 강남 불패 신화 굳건,희소성 선점하는 강남권 신규 분양...","이에 강남 부동산은 사놓기만 하면 오른다는 이른바 강남 불패 신화가 이어지고 있으며, 이 같은 흐름은... GS건설은 12월 서울시 강남구 역삼동 일원 역삼동(758·은하수·760) 주택재건축정비사업을 통해... "
2025-12-03 10:24:00,"스위트스팟, 서울 'KB가산타워' 상업시설 리뉴얼 사업 수주",팝업스토어 전문 기업 스위트스팟은 서울시 금천구 가산동 'KB가산타워'(가칭) 상업시설 리뉴얼 사업을... 한대희 스위트스팟 리테일부동산본부장은 &quot;이번 리뉴얼은 기존 아케이드를 단순히 재구성하는 수준을 넘어 가산... 
2025-12-03 09:31:00,[단독]국토장관-서울시장 비공개 회동...토허제 해제 논의,오히려 서울시가 정부와의 부동산 주도권 싸움에서 승기를 잡은 것으로 보는 시각도 존재한다. 익명을 요구한 핵심 관계자는 &quot;김 장관과 오 시장이 긴급하게 만난 것은 맞다&quot;며 &quot;토허제 해제 시점과 공급대책 등을 두루... 
2025-12-03 09:16:00,국평 16억에도 1만명 몰린 광명... &quot;토허제덕에 더 올랐다&quot;,가격만 보면 &quot;서울시 광명구&quot;라고 해도 과장이 아닌 수준인데요. 광명은 어떻게 제2의 과천이 됐을까요?... 그 수요가 좀 많이 몰린 것 같아요&quot; - 이승훈 소장(이승훈부동산연구소) 이렇게 직주근접 수요가 두터운 가운데... 
2025-12-03 09:08:00,"엄태영 의원, 도시 및 주거환경정비법 개정안’ 대표발의...&quot;재개발사업...","이재명 정부가 출범하자마자 내놓은 부동산대책들이 연일 사실상 실패로 가고... 위해 서울시, 서울시정비사업연합회 등과 협의를 통해 법안을 마련했으며, 해당... "
2025-12-03 09:04:00,"이재명과 2년 6개월, 골방서 '행정달인' 된 정순욱 광명부시장","&quot; 구조적 병목으로 지적돼 온 교통체증을 어떤 방식으로 해결했느냐는 질문에 정 부시장은 &quot;LH·서울시... &quot;문재인 정부 당시 부동산 정책이 실패했다. 어떤 돌파구를 찾아야 되는데, 공무원들이 솔선수범해야 한다고... "
2025-12-03 09:00:00,남성역과 사당역 이용이 편리한 멀티역세권 대단지 아파트 '남성역 헤머...,"10.15 부동산 대책 시행 후 주춤하던 서울 아파트 값이 다시 오름폭을 확대하고 있는 것으로 나타났다.... 바로 가까이에서 남성역 역세권활성화 사업이 진행 중이며, 인근 사당12·15·16구역이 서울시 신속통합기획에... "
2025-12-03 08:37:00,[실전재테크]규제 뚫고 서울에 '내집 마련'…초기 재개발·경매·오피스...,"정부의 '10·15 부동산 대책' 이후 조합원 지위 양도 금지와 토지거래허가구역 실거주 요건이 강화됐다.... 특히 신속통합기획(신통기획) 대상지는 서울시의 행정지원으로 사업 속도가 빠른 편이다. 연립, 빌라 등 노후... "
2025-12-03 08:36:00,수도권·지방 모두 ‘분양가상한제 효과’ 뚜렷…연말 청약시장도 달구...,"3일 부동산 전문 리서치업체 리얼투데이가 올해 1~11월까지 전국에서 한국부동산원을 통해 청약받은... DL이앤씨는 서울시 서초구 서초동 서초신동아 1, 2차 아파트를 재건축해 짓는 ‘아크로 드 서초’를... "
2025-12-03 08:16:00,"고광민 서울시의원, '부동산 허위거래 방치되면 선량한 시민만 피해' 지...","사진=서울시의회  서울시의회 고광민 의원(국민의힘, 서초3)은 제333회 2025년 주택실 행정사무감사에서 &quot;부동산 허위계약·취소거래가 반복되며 서울 부동산 실거래가를 왜곡시키고 있다&quot;며 &quot;정직하게 거래하는 시민이... "
2025-12-03 07:58:00,[더벨][돌아온 이화그룹]계열사 간 자금이동 속도전 '협업구도',롤링스톤은 지난 1월 서울시 송파구에 위치해 있는 부동산 양수를 결정했다. 총 146억원 규모의 계약으로 거래 상대방은 제이앤엘피다. 롤링스톤은 해당 계약을 안정적으로 마무리짓지 못했다. 계약금 납입은... 
2025-12-03 06:40:00,760만㎡ 쏟아지는데 수요는 급감…2031년 서울 오피스 위기 오나 [AI 프리...,■ 모아주택 본격화: 서울시가 성북구 정릉동과 강북구 수유동 등 6개 지역에서 총 8478가구 규모의... [부동산 투자자 관심 뉴스] 1. “서울 오피스 과잉…5년 뒤 종로 일대 공실률 10% 넘을 수도” - 핵심 요약... 
2025-12-03 06:31:00,이재명 정부 '부동산 정책' 조급함이 지나칩니다 [더 머니이스트-심형석...,"출범 반년도 채 되지 않은 이재명 정부는 부동산 정책을 세 차례나 내놨습니다. 문재인 정부도... 핀셋 규제의 성공 사례로는 동 단위, 구역 단위로 지정하던 서울시의 토지거래허가제가 있습니다. 더불어민주당도 2020년... "
2025-12-03 06:22:00,주택 가격 안정ㆍ공급 기반 마련 불가피한 선택,부동산R114가 통계청의 주택보급률 데이터를 분석한 결과에 따르면 2021∼2023년 연평균 서울 가구 수... 2002년 이명박 전 서울시장이 강남ㆍ북 균형발전을 목표로 ‘뉴타운 사업’을 시작하면서 서울의 연간 주택공급은... 
2025-12-03 06:02:00,"&quot;재건축 되겠어요?&quot; 47년 된 아파트의 반전, 순식간에 45억 돌파","10·15 대책 이후 서울 부동산 시장은 관망세가 짙지만, 잠실주공5단지는 ‘국민평형’이 45억원을... 2일 정비업계에 따르면 서울시 송파구 잠실동 잠실주공5단지 재건축 조합은 12월 말 사업시행인가를 신청할... "
2025-12-03 06:02:00,‘도쿄처럼’ 종묘 앞 재개발?…세계유산도 아닌 곳과 비교하다니,"발단은 2020년대 들어 메이지신궁 신사 쪽과 미쓰이부동산, 일본스포츠진흥센터, 이토추상사 등 개발... 현지 전문가들은 이 계획의 가장 큰 문제점으로 서울시의 종묘 초고층 개발안처럼 단 하나의 플랜만 제시하면서... "
2025-12-03 05:30:00,"강지영, &quot;동기 김대호, 이렇게까지 잘 될 줄 몰랐다&quot;...거침없는 '팩트 ...",이날 방송은 부동산 정책으로 혼란해진 주거시장 속 2025 국민평형 아파트를 찾아 나선다. 그동안... 강지영과 강재준 그리고 양세형은 서울시 강남구 자곡동으로 향한다. 양세형은 자곡동은 강남구지만 자연과 도시가... 
2025-12-03 05:05:00,[단독]도봉면허시험장 완전 이전 무산…창동차량기지 '축소 이전' 검토,3일 부동산 업계와 각 지자체에 따르면 서울시와 노원구는 최근 도봉면허시험장을 창동차량기지 내부 부지로 축소 이전하는 방안을 검토하고 있다. 도봉운전면허시험장 이전은 창동차량기지 이전과 함께... 
2025-12-03 05:04:00,AI로 4000만원 예산 아낀 ‘스마트 금천’,"서울시가 주관한 ‘데이터 분석·활용 우수사례 경진대회’에서 금천구가 데이터 분석·활용 분야 우수상을... 그동안 부동산종합공부시스템에 여러 데이터가 분산돼 있어 주민이 경계를 확인하기 어려웠지만, 금천구가... "
2025-12-03 04:06:00,머니투데이 오프라인 헤드라인-3일,"'갤럭시Z트라이폴드' 첫 출시 [건설부동산] '명동역~정상' 5분...'남산 곤돌라' 2027년 완공 강북에 8478가구 신규 공급...서울시, '모아타운' 6곳 확정 김이탁 &quot;주택 공급에 정부 역량 총동원&quot; [대학경제]... "
2025-12-03 00:27:00,"[스모킹 건] 정치생명 위기감이 부른 비극, 정치인 김형식의 가스라이팅...",이 과정에서 강회장에게 정보를 줬고 강회장은 부동산에 투자한 뒤 토지 용도 변경을 위한 뇌물을 김형식에게 건넸다. 하지만 서울시의 반대로 도시계획 변경안은 무산됐다. 강회장은 금품 수수 사실을 폭로하겠다며... 
2025-12-02 22:28:00,"수도권에 집 지을 여력 없는데···재초환, 공급 옥죄는 '시한폭탄'",서울시가 이연희 더불어민주당 의원실에 제출한 자료에 따르면 지난 10월 기준 서울에서 재초환 부담금... 집값 안정을 명분으로 도입된 제도지만 실제 효과는 정반대라는 지적이 부동산 업계 곳곳에서 제기된다.... 
2025-12-02 21:01:00,"비명 지르는 빌라 시장, 왜?",아파트 경매가 실거주 의무 등 부동산 규제를 피할 수 있는 대안으로 각광받는 것과 대조적이다.... 이 빌라는 모아타운 사업이 진행 중인 곳으로 올 초 서울시 관리계획 통합 심의를 통과한 후 사업시행인가를 준비... 
2025-12-02 19:20:00,'최초' 행진...적극 행정으로 '삶의 만족도' 급상승,조사에서 서울시 자치구 3위로 껑충 뛴 곳이 있습니다. 전국에서 대학이 가장 많은 자치구라 연계 사업이... 그래서 정부가 필요한 AI라든지 또 챗GPT라든지 건강 문제라든지 또 부동산 운영까지도 다양한 분야에서 이렇게... 
2025-12-02 18:50:00,노동시민사회·야 4당 &quot;서울시·국토부 재개발 임대주택 의무비율 축소...,"이어 &quot;이재명 정부는 윤석열·오세훈식 토건 개발·부동산 투기 정치와 함께 할 것인지, 아니면 단절하고 새로운 주거권의 질서를 열어갈 것인지 답해야 한다&quot;고 주장했다. 그러면서 &quot;정부와 서울시는 지금이라도 재개발... "
2025-12-02 18:44:00,경실련 &quot;尹정부서 국유재산 대거 '헐값' 처분…국고 1800억원 허비&quot;,"이들 지역은 부동산 가치가 계속 상승세였던 곳으로, 국유재산으로 민간 업체에게만 막대한 이익을 안겨준 것이다. 경실련이 이날 함께 공개한 '서울시 강남3구 내 매각 국유재산 낙찰가 상위 10개 현황'에 따르면... "
2025-12-02 18:42:00,'8곳→171곳→39곳' ...세운지구 옥죈 고무줄 정책 [부동산 아토즈],업계에서는 한호건설 지분을 서울시(SH공사)가 매입하지 못하면 결국 외국계 자본이나 금융 자본이 매입할 것으로 보고 있다. 이 같은 인허가 리스크는 세운지구 만의 문제가 아니라는 것이 현장의 목소리다. 업계 고위... 
2025-12-02 18:41:00,[이슈체크] 10.15 부동산 대책…집값 변동성 키웠나?,"■ 경제현장 오늘 '이슈체크' - 채상욱 커넥티드그라운드 대표 정부가 10.15 부동산 대책을 시행한 지도 한 달... 서울시와 논의 중이긴 하지만 용적률 혜택을 주면 또 집값이 오를까봐 걱정이라고 했는데, 이에 대해서는... "
2025-12-02 18:30:00,&quot;우리 단지 지나갈 거면 10만원&quot;…부담금 부과 나선 강동구 대단지,통상 재건축 단지는 서울시에 공공 보행로를 약속하는 대신 용적률이나 세대 수 혜택을 받는데요. 하지만... [김학렬 / 부동산경제연구소장 : 공공보행로라고 하는 것은 재건축할 때 기부채납 형태로 제공을 한 것이기... 
2025-12-02 18:11:00,[로터리] 부동산 오답노트,위해서는 먼저 서울시민의 ‘내 집 마련’ 꿈을 정중히 다뤄야 한다. 틀린 답을 재탕하는 대신 서울시민의 오랜 꿈인 ‘내 집 마련’의 의미를 헤아렸다면 정부의 부동산 노트에는 지금과는 다른 답이 쓰였을 것이다. 분명히.
2025-12-02 17:26:00,"[N2 부동산] HDC현산, 취약가정 주거환경 개선...계룡, '희망 2026 나눔캠...","HDC현산, 서울시와 도봉구 가구 헌정식 이승찬 계룡건설 회장, 성금 2억원 기탁 1일 열린 헌정식에서 김용호 서울시의회 도시안전건설위원회 부위원장(왼쪽부터), 신왕섭 HDC현대산업개발 실장, 이광회 해비타트 사무총장... "
2025-12-02 17:14:00,분상제 아파트 1순위 청약 경쟁률 13대1…미적용 단지의 2.78배,2일 부동산 전문 리서치업체 리얼투데이가 올해 1~11월까지 전국에서 한국부동산원을 통해 청약받은... DL이앤씨는 12월 서울시 서초구 서초동 서초신동아 1·2차 아파트를 재건축해 짓는 ‘아크로 드 서초’를... 
2025-12-02 17:06:00,"금천구, 서울시 데이터 분석·활용 우수사례 경진대회서 ‘우수상’",생성형 AI 기술 활용 '내 집 경계정보 확인 시스템' 성과 토지대장·이용계획등 부동산 정보 '올인원 서비스' 제공  금천구(구청장 유성훈)는 서울시가 주관한 ‘데이터 분석·활용 우수사례 경진대회’에서 데이터 분석... 
2025-12-02 17:06:00,[성명] 서울시는 투기 일으켜 '강남 부자'만 살찌우는 재개발정책 중단...,"주거 및 시민단체들은 이제 이재명 정부는 윤석열·오세훈식 토건개발·부동산 투기 정치와 함께 할 것인지, 단절하고 새로운 주거권의 질서를 열어갈 것인지 답해야 한다며 정부와 서울시는 지금이라도 재개발 임대주택... "
2025-12-02 17:04:00,"건설업계, 도시정비 시장 지속 공략···수주 곳간 확대 나서","국내 부동산 시장 침체가 지속되는 가운데 건설업계가 도시정비 시장에서 수주 곳간 채우기에 나섰다. 2일... 이 사업은 서울시 영등포구 여의도동 일대에 지하6층~지상49층 규모의 총 4개동, 912가구와 부대복리시설... "
2025-12-02 17:04:00,"서울시의회 고광민 시의원, “부동산 허위거래 방치되면 선량한 시민만...","▲ 서울시의회,고광민,부동산 허위계약·취소거래 고광민 의원. 사진=서울시의회 서울특별시의회 고광민 의원(국민의힘, 서초3)은 11월 4일 열린 제333회 2025년 주택실 행정사무감사에서 “부동산 허위계약·취소거래가... "
2025-12-02 16:46:00,"&quot;강북도 강남처럼 만들 수 있다&quot;… 송재혁 서울시의원, 오세훈에 전폭적...","특히 그는 &quot;부동산 가격 차이에서 시작된 격차가 시간이 갈수록 벌어져 이제는 생활의 모든 영역을 흔들고 있다&quot;며 &quot;서울시는 수십 년간 양극화 해소를 위한 여러 정책을 추진해 왔지만, 실질적인 체감도는 여전히 낮고... "
2025-12-02 16:44:00,"강지영 “오디션 동기 김대호, 이렇게 잘 될 줄 몰랐다” (홈즈) [T-데이...","부동산 정책으로 혼란해진 주거시장 속 강지영과 강재준, 양세형이 2025 국민평형 아파트를 찾아 나선다.... 이후 강지영과 강재준 그리고 양세형은 서울시 강남구 자곡동으로 향한다. 양세형은 자곡동은 강남구지만... "
2025-12-02 16:27:00,"분양가 상한제 아파트 청약 경쟁률, 미적용 단지의 2.78배","2일 부동산 전문 리서치업체 리얼투데이가 한국부동산원 자료를 분석한 결과, 올해 1~11월까지 전국에서... DL이앤씨는 서울시 서초구 서초동 서초신동아 1, 2차 아파트를 재건축해 짓는 아크로 드 서초를... "
2025-12-02 16:14:00,"[단독]&quot;분양가 2억 할인&quot;...'공실 파티' 올파포, 특단 조치 내놨다",한국부동산원에 따르면 지난 3·4분기 전국 집합 상가(아파트·오피스텔 상가) 공실률은 10.5%로 전년 동기(10.... 서울시가 올해 1월 준주거지역의 상가 확보 의무 비율을 10%에서 0%로 없앤 것도 이같은 배경에서다. 커지는... 
2025-12-02 16:10:00,"엄태영 의원, '도시·주거환경정비법 개정안' 대표 발의",이재명 정부가 출범과 함께 내놓은 부동산 대책들이 연일 사실상 실패로 가고 있는 상황에서 정부의... 이에 엄 의원은 도심 주택공급 확대를 위한 재개발사업의 원활하고 신속한 추진을 위해 서울시... 
2025-12-02 16:08:00,가양동 CJ부지에 아파트 1000가구 들어선다…개발계획 변경안 열람공고,"2019년 부동산 디벨로퍼 기업인 인창개발과 현대건설이 CJ제일제당에 1조500억원을 주고 사들이면서 초대형... 기준 용적률은 210%지만 서울시 준공업지역 종합발전계획을 적용받아 230%까지 허용, 상한은 250%로 정해졌다.... "
2025-12-02 16:05:00,"고광민 시의원, &quot;가격 띄우기 거래 방치하면 실수요자 피해, 광역지자체...",그러나 현재 '부동산 거래 신고 등에 관한 법률'은 실거래 조사 및 자료관리 권한을 국토부와 자치구에만 부여하고 있어 서울시는 시장 교란 정황을 파악해도 직접적인 대응이 어렵다. 고 의원은 &quot;허위거래를 막을... 
